URL,Title,Selection,Folder,Timestamp,Tags
https://www.newyorker.com/humor/daily-shouts/historys-great-authors-request-nudes,http://www.newyorker.com/humor/daily-shouts/historys-great-authors-request-nudes?mbid=social_facebook,,Unread,1484840203,[]
https://www2.deloitte.com/content/www/us/en/insights/industry/retail-distribution/future-of-retail-renaissance-apocalypse.html,https://www2.deloitte.com/insights/us/en/industry/retail-distribution/future-of-retail-renaissance-apocalypse.html?id=us:2sm:3tw:4shoptalk18:5eng:6cb:20180316:kaseyr&linkId=49331523,,Unread,1521616246,[]
https://www.nytimes.com/interactive/2020/world/year-in-pictures.html,https://www.nytimes.com/interactive/2020/world/year-in-pictures.html,,Unread,1608920395,[]
https://www.notion.so,Product Principles at Warp,,Unread,1701538885,[]
https://www.latimes.com/archives/la-xpm-1999-aug-22-mn-21385-story.html,https://www.latimes.com/archives/la-xpm-1999-aug-22-mn-21385-story.html,,Unread,1675053500,[]
https://www.mydomaine.com/entertaining-4628439,The 15 Best Satire Books of All Time,,Unread,1573405507,[]
https://www.project-syndicate.org/commentary/trump-chinese-debt-global-imbalances-by-yanis-varoufakis-2016-11,https://www.project-syndicate.org/commentary/trump-chinese-debt-global-imbalances-by-yanis-varoufakis-2016-11,,Unread,1480429400,[]
https://julian.digital/2020/03/28/signaling-as-a-service/,Signaling as a Service,,Unread,1707852729,[]
https://eriktorenberg.substack.com/p/on-celebrity,https://eriktorenberg.substack.com/p/on-celebrity,,Unread,1677855548,[]
https://www.vice.com/en/article/the-man-who-broke-ticketmaster/,The Man Who Broke Ticketmaster,,Unread,1706297756,[]
https://foreignpolicy.com/2017/02/21/california-really-has-what-it-takes-to-secede/,http://foreignpolicy.com/2017/02/21/california-really-has-what-it-takes-to-secede/?utm_content=bufferf47e9&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer,,Unread,1488995531,[]
https://medium.com/craft-ventures/the-gross-margin-problem-lessons-for-tech-enabled-startups-e2aefab8a0d4,https://medium.com/craft-ventures/the-gross-margin-problem-lessons-for-tech-enabled-startups-e2aefab8a0d4,,Unread,1575014022,[]
https://www.prospectmagazine.co.uk/essays/44072/gambling-is-a-feature-of-capitalismnot-a-bug,https://www.prospectmagazine.co.uk/magazine/gambling-is-a-feature-of-capitalism-not-a-bug,,Unread,1491758118,[]
https://www.nplusonemag.com/online-only/online-only/indian-liberals-must-die/,Indian Liberals Must Die,,Unread,1706599035,[]
